#_x,First_pokemon,Second_pokemon,Winner,Winner_mark,Type 1_first,Type 2_first,HP_first,Attack_first,Defense_first,Sp. Atk_first,Sp. Def_first,Speed_first,Generation_first,Legendary_first,#_y,Type 1_second,Type 2_second,HP_second,Attack_second,Defense_second,Sp. Atk_second,Sp. Def_second,Speed_second,Generation_second,Legendary_second
151,151,476,476,2,15,18,70,60,125,115,70,55,1,0,476,12,12,65,76,84,54,96,105,4,0
630,630,195,630,1,13,12,50,50,62,40,62,65,5,0,195,3,12,70,55,55,80,60,45,2,0
147,147,688,147,1,3,12,65,65,60,110,95,130,1,0,688,12,12,95,110,95,40,95,55,5,0
193,193,530,193,1,14,7,65,75,70,95,70,95,2,0,530,8,12,45,100,135,65,135,45,4,0
61,61,28,28,2,17,12,80,82,78,95,80,85,1,0,28,12,7,65,90,65,61,61,100,1,0
775,775,400,400,2,2,12,45,50,35,55,75,40,6,0,400,11,18,90,60,70,75,70,45,3,0
761,761,239,239,2,13,18,50,60,60,60,60,30,6,0,239,11,10,50,50,40,30,30,50,2,0
223,223,488,223,1,10,7,65,75,105,35,65,85,2,0,488,14,4,20,25,45,70,90,60,4,0
649,649,689,649,1,3,7,55,75,60,75,60,103,5,0,689,12,7,70,83,50,37,50,60,5,0
559,559,682,682,2,6,5,90,93,55,70,55,55,5,0,682,5,12,65,125,60,95,60,105,5,0
10,10,271,271,2,17,12,44,48,65,50,64,43,1,0,271,6,7,106,130,90,110,154,90,2,1
560,560,228,228,2,6,5,110,123,65,100,65,65,5,0,228,17,14,65,95,75,55,55,85,2,0
764,764,384,384,2,17,12,71,73,88,120,89,59,6,0,384,12,12,70,70,70,70,70,70,3,0
519,519,580,519,1,6,12,75,95,67,125,95,83,4,0,580,12,7,62,77,62,50,42,65,5,0
210,210,629,629,2,17,10,55,45,45,25,25,15,2,0,629,15,7,75,140,65,112,65,110,5,0
481,481,149,481,1,12,12,71,82,64,64,59,112,4,0,149,12,12,65,60,70,85,75,40,1,0
672,672,505,505,2,2,12,46,87,60,30,40,57,5,0,505,13,5,83,106,65,86,65,85,4,0
261,261,155,155,2,12,12,95,80,105,40,70,100,2,0,155,15,7,80,135,85,70,95,150,1,0
307,307,455,307,1,14,4,68,85,65,165,135,100,3,0,455,15,12,97,165,60,65,50,58,4,0
487,487,345,345,2,15,12,50,80,95,10,45,10,4,0,345,9,14,50,60,45,100,80,65,3,0
285,285,65,65,2,1,12,35,55,35,30,30,35,3,0,65,6,12,90,110,80,100,80,95,1,0
143,143,433,143,1,17,11,130,85,80,85,95,60,1,0,433,9,12,55,68,64,45,55,31,4,0
29,29,449,29,1,13,12,35,60,44,40,54,55,1,0,449,3,12,45,65,34,40,34,45,4,0
73,73,414,414,2,5,12,70,80,50,35,35,35,1,0,414,16,15,80,145,150,105,110,110,3,0
780,780,788,780,1,8,9,85,110,76,65,82,56,6,0,788,8,9,85,100,122,58,75,54,6,0
614,614,443,614,1,10,1,95,117,80,65,70,92,5,0,443,12,7,55,75,50,40,40,80,4,0
57,57,225,57,1,10,12,35,80,50,50,70,120,1,0,225,16,10,75,125,230,55,95,30,2,0
251,251,464,464,2,10,12,90,60,60,40,40,40,2,0,464,0,7,70,80,102,80,102,40,4,0
76,76,36,36,2,9,14,50,75,35,70,30,40,1,0,36,13,12,70,62,67,55,55,56,1,0
541,541,724,724,2,16,2,100,120,120,150,100,90,4,1,724,6,15,75,69,72,114,100,104,6,0
578,578,442,442,2,14,12,116,55,85,107,95,29,5,0,442,12,7,40,55,30,30,30,60,4,0
319,319,506,319,1,12,12,84,71,43,71,43,48,3,0,506,9,12,74,100,72,90,72,46,4,0
162,162,401,162,1,2,7,91,134,95,100,100,80,1,0,401,11,18,110,80,90,95,90,65,3,0
734,734,93,93,2,0,12,45,22,60,27,30,29,6,0,93,12,7,60,110,70,60,60,100,1,0
709,709,273,709,1,10,7,89,125,90,115,80,101,5,1,273,9,12,40,45,35,65,55,70,3,0
583,583,554,583,1,3,12,75,100,63,80,63,116,5,0,554,14,6,100,100,100,100,100,100,5,1
800,800,129,800,1,6,18,80,110,120,130,90,70,6,1,129,17,12,80,92,65,65,80,68,1,0
794,794,552,552,2,1,7,126,131,95,131,98,99,6,1,552,9,7,100,103,75,120,75,127,4,1
118,118,249,249,2,13,12,40,65,95,60,45,35,1,0,249,1,6,75,90,90,140,90,115,2,0
267,267,438,438,2,15,10,70,84,70,65,70,51,2,0,438,6,5,76,104,71,104,71,108,4,0
163,163,652,163,1,14,12,106,110,90,154,90,130,1,1,652,9,14,69,55,45,55,55,15,5,0
229,229,773,773,2,0,17,70,130,100,55,80,65,2,0,773,3,4,67,58,57,81,67,101,6,0
137,137,267,137,1,0,12,65,125,100,55,70,85,1,0,267,15,10,70,84,70,65,70,51,2,0
551,551,601,551,1,9,12,100,100,100,100,100,100,4,1,601,0,9,45,53,70,40,60,42,5,0
152,152,609,152,1,15,18,30,80,90,55,45,55,1,0,609,9,12,45,35,50,70,50,30,5,0
733,733,392,392,2,0,12,38,35,40,27,25,35,6,0,392,14,12,65,50,70,95,80,65,3,0
761,761,255,761,1,13,18,50,60,60,60,60,30,6,0,255,12,12,55,20,35,20,45,75,2,0
570,570,373,570,1,1,12,64,88,50,88,50,106,5,0,373,17,10,110,78,73,76,71,60,3,0
383,383,82,383,1,17,12,95,60,79,100,125,81,3,0,82,15,10,55,95,115,45,45,35,1,0
228,228,579,228,1,17,14,65,95,75,55,55,85,2,0,579,12,7,50,55,50,36,30,43,5,0
240,240,459,240,1,11,10,100,100,80,60,60,50,2,0,459,0,9,60,59,85,79,105,36,4,0
717,717,353,717,1,12,5,100,128,90,77,77,128,5,0,353,6,10,60,60,40,65,45,35,3,0
450,450,769,450,1,3,12,60,85,49,60,49,60,4,0,769,15,11,77,59,50,67,63,46,6,0
337,337,237,337,1,5,15,60,100,85,80,85,100,3,0,237,6,12,40,40,40,70,40,20,2,0
414,414,621,414,1,16,15,80,145,150,105,110,110,3,0,621,1,5,50,75,70,35,70,48,5,0
579,579,218,579,1,12,7,50,55,50,36,30,43,5,0,218,14,12,190,33,58,33,58,33,2,0
631,631,21,631,1,13,12,80,95,82,60,82,75,5,0,21,12,7,40,45,40,35,35,56,1,0
481,481,460,481,1,12,12,71,82,64,64,59,112,4,0,460,0,10,60,79,105,59,85,36,4,0
94,94,723,723,2,17,12,65,45,55,45,70,45,1,0,723,6,12,59,59,58,90,70,73,6,0
249,249,13,249,1,1,6,75,90,90,140,90,115,2,0,13,17,12,79,103,120,135,115,78,1,0
273,273,82,273,1,9,12,40,45,35,65,55,70,3,0,82,15,10,55,95,115,45,45,35,1,0
587,587,418,418,2,14,7,55,45,43,55,43,72,5,0,418,2,15,80,80,90,110,130,110,3,1
289,289,361,361,2,0,12,45,45,35,20,30,20,3,0,361,10,2,50,70,50,50,50,70,3,0
344,344,103,103,2,0,12,65,47,55,73,75,85,3,0,103,8,14,60,65,80,170,95,130,1,0
267,267,251,267,1,15,10,70,84,70,65,70,51,2,0,251,10,12,90,60,60,40,40,40,2,0
682,682,137,682,1,5,12,65,125,60,95,60,105,5,0,137,0,12,65,125,100,55,70,85,1,0
326,326,137,137,2,12,12,70,65,65,55,55,70,3,0,137,0,12,65,125,100,55,70,85,1,0
383,383,678,383,1,17,12,95,60,79,100,125,81,3,0,678,0,12,50,40,85,40,65,25,5,0
668,668,529,529,2,14,12,75,75,75,125,95,40,5,0,529,15,17,60,55,145,75,150,40,4,0
601,601,113,601,1,0,9,45,53,70,40,60,42,5,0,113,10,12,50,50,95,40,50,35,1,0
634,634,179,634,1,12,12,55,50,40,40,40,75,5,0,179,12,7,100,50,50,76,96,70,2,0
438,438,754,438,1,6,5,76,104,71,104,71,108,4,0,754,4,12,101,72,72,99,89,29,6,0
501,501,366,366,2,10,12,108,112,118,68,72,47,4,0,366,2,7,75,70,90,70,105,80,3,0
240,240,133,133,2,11,10,100,100,80,60,60,50,2,0,133,0,7,70,110,80,55,80,105,1,0
355,355,315,355,1,6,10,70,120,100,145,105,20,3,0,315,0,10,31,45,90,30,30,40,3,0
259,259,693,259,1,3,12,45,63,37,65,55,95,2,0,693,6,12,85,97,66,105,66,65,5,0
77,77,162,162,2,9,14,65,90,50,85,45,55,1,0,162,2,7,91,134,95,100,100,80,1,0
285,285,21,21,2,1,12,35,55,35,30,30,35,3,0,21,12,7,40,45,40,35,35,56,1,0
203,203,684,203,1,9,7,35,35,40,35,55,50,2,0,684,10,8,59,74,50,35,50,35,5,0
544,544,234,234,2,12,12,110,160,110,80,110,100,4,1,234,1,11,55,95,55,35,75,115,2,0
640,640,23,23,2,14,12,65,40,50,125,60,30,5,0,23,12,7,83,80,75,70,70,101,1,0
546,546,280,280,2,8,2,150,120,100,120,100,90,4,1,280,6,5,80,160,80,130,80,100,3,0
672,672,432,432,2,2,12,46,87,60,30,40,57,5,0,432,14,12,50,95,90,95,90,180,3,1
3,3,636,3,1,9,14,80,82,83,100,100,80,1,0,636,14,12,45,30,50,55,65,45,5,0
642,642,736,736,2,17,7,62,44,50,44,50,55,5,0,736,6,13,62,50,58,73,54,72,6,0
551,551,460,551,1,9,12,100,100,100,100,100,100,4,1,460,0,10,60,79,105,59,85,36,4,0
373,373,98,373,1,17,10,110,78,73,76,71,60,3,0,98,17,12,30,65,100,45,25,40,1,0
269,269,11,269,1,15,1,100,164,150,95,120,71,2,0,11,17,12,59,63,80,65,80,58,1,0
9,9,787,9,1,6,7,78,104,78,159,115,100,1,0,787,8,9,75,95,122,58,75,69,6,0
258,258,356,356,2,11,15,45,30,15,85,65,65,2,0,356,6,12,70,85,140,85,70,20,3,0
284,284,99,99,2,17,10,100,150,110,95,110,70,3,0,99,17,11,50,95,180,85,45,70,1,0
735,735,69,69,2,0,7,80,52,50,90,50,89,6,0,69,14,12,25,20,15,105,55,90,1,0
246,246,79,79,2,16,7,65,80,140,40,70,70,2,0,79,17,14,40,40,35,50,100,70,1,0
380,380,58,58,2,15,0,45,95,50,40,50,75,3,0,58,12,12,40,45,35,40,40,90,1,0
381,381,708,708,2,15,0,75,125,100,70,80,45,3,0,708,2,3,100,150,120,120,100,90,5,1
707,707,176,707,1,2,6,100,120,100,150,120,90,5,1,176,12,12,35,46,34,35,45,20,2,0
785,785,335,785,1,8,9,65,90,122,58,75,84,6,0,335,5,15,30,40,55,40,55,60,3,0
265,265,577,265,1,17,12,100,75,115,90,115,85,2,1,577,14,12,76,25,45,67,55,24,5,0
682,682,437,682,1,5,12,65,125,60,95,60,105,5,0,437,6,5,64,78,52,78,52,81,4,0
203,203,48,48,2,9,7,35,35,40,35,55,50,2,0,48,13,7,75,80,70,65,75,90,1,0
604,604,169,169,2,0,14,30,45,59,30,39,57,5,0,169,9,12,80,82,100,83,100,80,2,0
628,628,349,349,2,15,7,55,112,45,74,45,70,5,0,349,17,1,70,120,40,95,40,95,3,0
56,56,444,444,2,10,12,10,55,25,35,45,95,1,0,444,12,7,85,120,70,50,60,100,4,0
174,174,344,344,2,17,12,65,80,80,59,63,58,2,0,344,0,12,65,47,55,73,75,85,3,0
279,279,130,130,2,6,5,80,120,70,110,70,80,3,0,130,17,12,30,45,55,70,55,85,1,0
106,106,603,603,2,14,12,85,73,70,73,115,67,1,0,603,0,9,75,103,80,70,80,92,5,0
684,684,476,476,2,10,8,59,74,50,35,50,35,5,0,476,12,12,65,76,84,54,96,105,4,0
275,275,306,275,1,9,12,70,85,65,105,85,120,3,0,306,14,4,68,65,65,125,115,80,3,0
206,206,539,206,1,12,12,55,70,55,40,55,85,2,0,539,14,12,80,105,105,105,105,80,4,1
624,624,162,162,2,8,12,38,30,85,55,65,30,5,0,162,2,7,91,134,95,100,100,80,1,0
406,406,162,406,1,17,12,43,30,55,40,65,97,3,0,162,2,7,91,134,95,100,100,80,1,0
239,239,700,700,2,11,10,50,50,40,30,30,50,2,0,700,16,5,91,90,129,90,72,108,5,1
38,38,343,343,2,13,12,46,57,40,40,40,50,1,0,343,0,12,65,73,55,47,75,85,3,0
402,402,215,402,1,17,12,35,64,85,74,55,32,3,0,215,17,15,95,75,80,100,110,30,2,0
278,278,551,551,2,6,5,60,85,60,85,60,55,3,0,551,9,12,100,100,100,100,100,100,4,1
184,184,41,184,1,13,7,85,90,80,70,80,130,2,0,41,4,12,70,45,48,60,65,35,1,0
98,98,276,276,2,17,12,30,65,100,45,25,40,1,0,276,9,2,70,110,75,145,85,145,3,0
314,314,116,314,1,12,12,150,160,100,95,65,100,3,0,116,5,12,50,105,79,35,110,76,1,0
682,682,163,163,2,5,12,65,125,60,95,60,105,5,0,163,14,12,106,110,90,154,90,130,1,1
788,788,407,788,1,8,9,85,100,122,58,75,54,6,0,407,2,12,45,75,60,40,30,50,3,0
560,560,646,646,2,6,5,110,123,65,100,65,65,5,0,646,11,12,71,95,85,110,95,79,5,0
464,464,758,758,2,0,7,70,80,102,80,102,40,4,0,758,1,15,86,92,88,68,75,73,6,0
152,152,138,138,2,15,18,30,80,90,55,45,55,1,0,138,0,7,65,155,120,65,90,105,1,0
734,734,267,267,2,0,12,45,22,60,27,30,29,6,0,267,15,10,70,84,70,65,70,51,2,0
244,244,424,424,2,11,7,45,55,45,65,45,75,2,0,424,10,12,100,150,140,100,90,90,3,1
449,449,619,619,2,3,12,45,65,34,40,34,45,4,0,619,0,16,50,65,85,35,35,55,5,0
265,265,616,616,2,17,12,100,75,115,90,115,85,2,1,616,6,12,105,140,55,30,55,95,5,0
719,719,103,103,2,9,12,56,61,65,48,45,38,6,0,103,8,14,60,65,80,170,95,130,1,0
139,139,757,139,1,12,12,75,100,95,40,70,110,1,0,757,1,15,53,54,53,37,46,45,6,0
290,290,337,337,2,0,12,50,35,55,25,25,15,3,0,337,5,15,60,100,85,80,85,100,3,0
541,541,708,708,2,16,2,100,120,120,150,100,90,4,1,708,2,3,100,150,120,120,100,90,5,1
231,231,620,620,2,0,16,20,10,230,10,230,5,2,0,620,0,16,70,95,125,65,75,45,5,0
462,462,704,704,2,0,7,70,94,50,94,50,66,4,0,704,7,12,79,100,80,110,90,121,5,1
524,524,658,658,2,10,7,75,95,125,45,75,95,4,0,658,0,3,70,77,60,97,60,108,5,0
650,650,158,158,2,0,12,50,75,45,40,45,60,5,0,158,3,7,90,90,85,125,90,100,1,1
751,751,252,252,2,16,8,60,150,50,150,50,60,6,0,252,10,12,90,120,120,60,60,50,2,0
683,683,56,683,1,2,12,77,120,90,60,90,48,5,0,56,10,12,10,55,25,35,45,95,1,0
260,260,388,260,1,6,12,45,75,37,70,55,83,2,0,388,8,12,64,165,75,93,83,75,3,0
124,124,39,124,1,12,12,105,95,80,40,80,90,1,0,39,13,12,61,72,57,55,55,65,1,0
346,346,405,405,2,13,12,70,43,53,43,53,40,3,0,405,17,16,100,90,130,45,65,55,3,0
552,552,172,552,1,9,7,100,103,75,120,75,127,4,1,172,6,12,78,84,78,109,85,100,2,0
327,327,376,376,2,1,8,50,75,75,65,65,50,3,0,376,10,15,40,40,55,40,70,55,3,0
555,555,308,308,2,9,12,45,45,55,45,55,63,5,0,308,0,18,40,30,32,50,52,65,3,0
193,193,170,193,1,14,7,65,75,70,95,70,95,2,0,170,6,12,39,52,43,60,50,65,2,0
411,411,191,191,2,16,15,40,55,80,35,60,30,3,0,191,4,7,55,40,85,80,105,40,2,0
214,214,695,214,1,1,7,60,85,42,85,42,91,2,0,695,1,2,52,65,50,45,50,38,5,0
142,142,539,142,1,17,1,95,155,109,70,130,81,1,0,539,14,12,80,105,105,105,105,80,4,1
720,720,191,720,1,9,12,61,78,95,56,58,57,6,0,191,4,7,55,40,85,80,105,40,2,0
501,501,696,696,2,10,12,108,112,118,68,72,47,4,0,696,1,2,72,85,70,65,70,58,5,0
276,276,740,276,1,9,2,70,110,75,145,85,145,3,0,740,4,12,78,65,68,112,154,75,6,0
272,272,448,272,1,14,9,100,100,100,100,100,100,2,0,448,0,12,77,85,51,55,51,65,4,0
356,356,673,673,2,6,12,70,85,140,85,70,20,3,0,673,2,12,66,117,70,40,50,67,5,0
635,635,653,635,1,12,12,75,95,60,65,60,115,5,0,653,9,14,114,85,70,85,80,30,5,0
299,299,266,299,1,9,1,90,100,60,90,60,80,3,0,266,15,10,50,64,50,45,50,41,2,0
657,657,649,649,2,0,3,50,47,50,57,50,65,5,0,649,3,7,55,75,60,75,60,103,5,0
104,104,124,124,2,15,10,35,45,160,30,45,70,1,0,124,12,12,105,95,80,40,80,90,1,0
83,83,133,133,2,15,10,80,120,130,55,65,45,1,0,133,0,7,70,110,80,55,80,105,1,0
773,773,109,773,1,3,4,67,58,57,81,67,101,6,0,109,3,12,40,30,50,55,55,100,1,0
377,377,428,428,2,10,15,60,70,105,70,120,75,3,0,428,16,15,100,100,100,100,100,100,3,1
151,151,622,622,2,15,18,70,60,125,115,70,55,1,0,622,1,5,65,90,115,45,115,58,5,0
566,566,519,519,2,12,12,45,60,45,25,45,55,5,0,519,6,12,75,95,67,125,95,83,4,0
53,53,524,524,2,0,9,60,95,80,60,80,30,1,0,524,10,7,75,95,125,45,75,95,4,0
392,392,797,797,2,14,12,65,50,70,95,80,65,3,0,797,15,4,50,160,110,160,110,110,6,1
594,594,711,711,2,5,12,85,105,85,40,50,40,5,0,711,2,11,125,130,90,130,90,95,5,1
773,773,330,773,1,3,4,67,58,57,81,67,101,6,0,330,16,4,50,105,125,55,95,50,3,0
79,79,673,79,1,17,14,40,40,35,50,100,70,1,0,673,2,12,66,117,70,40,50,67,5,0
490,490,308,490,1,12,7,76,65,45,92,42,91,4,0,308,0,18,40,30,32,50,52,65,3,0
573,573,61,61,2,6,12,50,53,48,53,48,64,5,0,61,17,12,80,82,78,95,80,85,1,0
76,76,174,174,2,9,14,50,75,35,70,30,40,1,0,174,17,12,65,80,80,59,63,58,2,0
152,152,575,575,2,15,18,30,80,90,55,45,55,1,0,575,17,12,50,53,48,53,48,64,5,0
785,785,354,785,1,8,9,65,90,122,58,75,84,6,0,354,6,10,70,100,70,105,75,40,3,0
495,495,603,603,2,2,10,108,170,115,120,95,92,4,0,603,0,9,75,103,80,70,80,92,5,0
756,756,571,756,1,4,12,82,80,86,85,75,72,6,0,571,9,12,50,53,48,53,48,64,5,0
71,71,299,71,1,14,12,55,50,45,135,95,120,1,0,299,9,1,90,100,60,90,60,80,3,0
697,697,442,697,1,1,2,92,105,90,125,90,98,5,0,442,12,7,40,55,30,30,30,60,4,0
386,386,79,79,2,8,12,44,75,35,63,33,45,3,0,79,17,14,40,40,35,50,100,70,1,0
23,23,345,23,1,12,7,83,80,75,70,70,101,1,0,345,9,14,50,60,45,100,80,65,3,0
198,198,538,538,2,9,12,75,80,95,90,100,50,2,0,538,14,12,75,75,130,75,130,95,4,1
777,777,93,93,2,2,12,90,100,70,110,150,80,6,0,93,12,7,60,110,70,60,60,100,1,0
224,224,32,32,2,16,10,75,85,200,55,65,30,2,0,32,3,12,60,90,55,90,80,110,1,0
239,239,142,142,2,11,10,50,50,40,30,30,50,2,0,142,17,1,95,155,109,70,130,81,1,0
425,425,320,425,1,10,6,100,180,160,150,90,90,3,1,320,12,12,104,91,63,91,73,68,3,0
65,65,155,155,2,6,12,90,110,80,100,80,95,1,0,155,15,7,80,135,85,70,95,150,1,0
729,729,147,147,2,12,10,85,56,77,50,77,78,6,0,147,3,12,65,65,60,110,95,130,1,0
157,157,172,172,2,11,7,90,85,100,95,125,85,1,1,172,6,12,78,84,78,109,85,100,2,0
379,379,445,379,1,15,9,86,81,97,81,107,43,3,0,445,12,12,59,45,40,35,40,31,4,0
134,134,242,134,1,11,15,65,50,35,115,95,95,1,0,242,17,12,35,65,35,65,35,65,2,0
150,150,57,57,2,15,18,35,40,100,90,55,35,1,0,57,10,12,35,80,50,50,70,120,1,0
253,253,222,253,1,12,12,85,80,90,105,95,60,2,0,222,12,12,100,70,70,65,65,45,2,0
240,240,355,240,1,11,10,100,100,80,60,60,50,2,0,355,6,10,70,120,100,145,105,20,3,0
596,596,258,258,2,17,12,50,50,40,50,40,64,5,0,258,11,15,45,30,15,85,65,65,2,0
564,564,266,564,1,12,12,45,55,39,35,39,42,5,0,266,15,10,50,64,50,45,50,41,2,0
194,194,586,194,1,3,12,55,40,40,65,45,35,2,0,586,15,12,85,135,130,60,80,25,5,0
478,478,630,478,1,8,12,60,60,60,105,105,105,4,0,630,13,12,50,50,62,40,62,65,5,0
224,224,43,43,2,16,10,75,85,200,55,65,30,2,0,43,6,12,38,41,40,50,65,65,1,0
787,787,189,189,2,8,9,75,95,122,58,75,69,6,0,189,12,4,90,30,15,40,20,15,2,0
747,747,603,747,1,14,12,74,48,76,83,81,104,6,0,603,0,9,75,103,80,70,80,92,5,0
245,245,664,245,1,17,7,65,40,70,80,140,70,2,0,664,3,12,35,55,40,45,40,60,5,0
178,178,170,170,2,12,7,60,30,30,36,56,50,2,0,170,6,12,39,52,43,60,50,65,2,0
526,526,783,783,2,12,12,85,80,70,135,75,90,4,0,783,8,9,54,66,70,44,55,46,6,0
96,96,579,579,2,13,12,80,80,50,40,50,25,1,0,579,12,7,50,55,50,36,30,43,5,0
786,786,317,786,1,8,9,55,85,122,58,75,99,6,0,317,0,8,1,90,45,30,30,40,3,0
526,526,315,526,1,12,12,85,80,70,135,75,90,4,0,315,0,10,31,45,90,30,30,40,3,0
530,530,632,632,2,8,12,45,100,135,65,135,45,4,0,632,1,12,40,65,40,80,40,65,5,0
699,699,27,699,1,0,6,85,60,65,135,105,100,5,0,27,12,7,40,60,30,31,31,70,1,0
798,798,657,798,1,14,8,80,110,60,150,130,70,6,1,657,0,3,50,47,50,57,50,65,5,0
450,450,56,56,2,3,12,60,85,49,60,49,60,4,0,56,10,12,10,55,25,35,45,95,1,0
563,563,423,423,2,17,12,95,100,85,108,70,70,5,0,423,17,12,100,150,90,180,160,90,3,1
261,261,242,261,1,12,12,95,80,105,40,70,100,2,0,242,17,12,35,65,35,65,35,65,2,0
657,657,351,657,1,0,3,50,47,50,57,50,65,5,0,351,17,12,130,70,35,70,35,60,3,0
643,643,219,643,1,17,7,75,87,63,87,63,98,5,0,219,12,15,70,80,65,90,65,85,2,0
383,383,158,158,2,17,12,95,60,79,100,125,81,3,0,158,3,7,90,90,85,125,90,100,1,1
316,316,590,316,1,0,7,61,90,45,50,50,160,3,0,590,10,17,110,135,60,50,65,88,5,0
135,135,161,135,1,3,12,65,83,57,95,85,105,1,0,161,2,12,61,84,65,70,70,70,1,0
99,99,620,99,1,17,11,50,95,180,85,45,70,1,0,620,0,16,70,95,125,65,75,45,5,0
41,41,577,41,1,4,12,70,45,48,60,65,35,1,0,577,14,12,76,25,45,67,55,24,5,0
698,698,309,309,2,0,6,55,85,55,50,55,60,5,0,309,0,7,70,60,62,80,82,60,3,0
744,744,219,744,1,5,1,95,124,78,69,71,58,6,0,219,12,15,70,80,65,90,65,85,2,0
9,9,82,9,1,6,7,78,104,78,159,115,100,1,0,82,15,10,55,95,115,45,45,35,1,0
675,675,300,300,2,11,12,55,70,40,60,40,40,5,0,300,12,7,40,55,30,30,30,85,3,0
760,760,32,32,2,15,18,72,105,115,54,86,68,6,0,32,3,12,60,90,55,90,80,110,1,0
683,683,450,450,2,2,12,77,120,90,60,90,48,5,0,450,3,12,60,85,49,60,49,60,4,0
24,24,444,24,1,12,7,83,80,80,135,80,121,1,0,444,12,7,85,120,70,50,60,100,4,0
250,250,584,250,1,17,2,75,95,95,95,95,85,2,0,584,15,12,55,75,85,25,25,15,5,0
516,516,316,516,1,10,16,115,140,130,55,55,40,4,0,316,0,7,61,90,45,50,50,160,3,0
754,754,232,232,2,4,12,101,72,72,99,89,29,6,0,232,0,5,80,125,75,40,95,85,2,0
576,576,464,576,1,17,12,75,98,63,98,63,101,5,0,464,0,7,70,80,102,80,102,40,4,0
593,593,295,295,2,5,12,75,80,55,25,35,35,5,0,295,17,9,60,50,50,60,70,50,3,0
43,43,269,269,2,6,12,38,41,40,50,65,65,1,0,269,15,1,100,164,150,95,120,71,2,0
487,487,103,103,2,15,12,50,80,95,10,45,10,4,0,103,8,14,60,65,80,170,95,130,1,0
654,654,152,152,2,17,8,55,40,50,65,85,40,5,0,152,15,18,30,80,90,55,45,55,1,0
86,86,406,86,1,17,15,90,65,65,40,40,15,1,0,406,17,12,43,30,55,40,65,97,3,0
100,100,424,424,2,8,14,30,35,30,100,35,80,1,0,424,10,12,100,150,140,100,90,90,3,1
372,372,463,463,2,17,10,50,48,43,46,41,60,3,0,463,0,7,30,30,42,30,42,70,4,0
653,653,340,653,1,9,14,114,85,70,85,80,30,5,0,340,3,12,70,75,80,135,80,135,3,0
42,42,779,42,1,4,12,95,70,73,95,90,60,1,0,779,8,9,43,70,48,50,60,38,6,0
776,776,281,776,1,2,12,68,75,53,83,113,60,6,0,281,17,12,50,70,50,50,50,40,3,0
135,135,689,135,1,3,12,65,83,57,95,85,105,1,0,689,12,7,70,83,50,37,50,60,5,0
591,591,214,214,2,12,12,103,60,86,60,86,50,5,0,214,1,7,60,85,42,85,42,91,2,0
151,151,339,339,2,15,18,70,60,125,115,70,55,1,0,339,3,12,70,75,60,105,60,105,3,0
117,117,619,619,2,12,12,90,55,75,60,75,30,1,0,619,0,16,50,65,85,35,35,55,5,0
340,340,362,362,2,3,12,70,75,80,135,80,135,3,0,362,10,2,80,100,80,80,80,100,3,0
169,169,338,169,1,9,12,80,82,100,83,100,80,2,0,338,3,12,40,45,40,65,40,65,3,0
86,86,355,355,2,17,15,90,65,65,40,40,15,1,0,355,6,10,70,120,100,145,105,20,3,0
181,181,774,181,1,0,7,55,35,50,55,110,85,2,0,774,15,4,50,50,150,50,150,50,6,0
431,431,314,314,2,14,12,50,70,160,70,160,90,3,1,314,12,12,150,160,100,95,65,100,3,0
775,775,127,127,2,2,12,45,50,35,55,75,40,6,0,127,17,12,55,65,95,95,45,85,1,0
368,368,577,368,1,12,12,73,115,60,60,60,90,3,0,577,14,12,76,25,45,67,55,24,5,0
77,77,290,77,1,9,14,65,90,50,85,45,55,1,0,290,0,12,50,35,55,25,25,15,3,0
663,663,121,121,2,16,12,60,100,115,70,85,90,5,0,121,10,16,105,130,120,45,45,40,1,0
75,75,400,75,1,5,12,90,130,80,65,85,55,1,0,400,11,18,90,60,70,75,70,45,3,0
131,131,723,131,1,17,15,60,75,85,100,85,115,1,0,723,6,12,59,59,58,90,70,73,6,0
100,100,220,220,2,8,14,30,35,30,100,35,80,1,0,220,0,12,50,65,90,35,35,15,2,0
365,365,540,540,2,12,7,45,40,60,40,75,50,3,0,540,14,12,75,125,70,125,70,115,4,1
775,775,672,672,2,2,12,45,50,35,55,75,40,6,0,672,2,12,46,87,60,30,40,57,5,0
724,724,139,139,2,6,15,75,69,72,114,100,104,6,0,139,12,12,75,100,95,40,70,110,1,0
783,783,597,597,2,8,9,54,66,70,44,55,46,6,0,597,17,10,75,65,55,65,55,69,5,0
591,591,679,679,2,12,12,103,60,86,60,86,50,5,0,679,0,12,80,70,40,100,60,145,5,0
576,576,601,576,1,17,12,75,98,63,98,63,101,5,0,601,0,9,45,53,70,40,60,42,5,0
174,174,779,174,1,17,12,65,80,80,59,63,58,2,0,779,8,9,43,70,48,50,60,38,6,0
567,567,212,212,2,12,12,65,80,65,35,65,60,5,0,212,14,12,65,65,60,130,95,110,2,0
509,509,411,509,1,17,7,45,20,50,60,120,50,4,0,411,16,15,40,55,80,35,60,30,3,0
428,428,342,428,1,16,15,100,100,100,100,100,100,3,1,342,3,12,60,40,50,75,85,95,3,0
323,323,551,551,2,12,4,50,20,40,20,40,20,3,0,551,9,12,100,100,100,100,100,100,4,1
289,289,586,586,2,0,12,45,45,35,20,30,20,3,0,586,15,12,85,135,130,60,80,25,5,0
