,Winner_mark,HP_diff,Attack_diff,Defense_diff,Sp. Atk_diff,Sp. Def_diff,Speed_diff,Generation_first_1,Generation_first_2,Generation_first_3,Generation_first_4,Generation_first_5,Generation_first_6,Generation_second_1,Generation_second_2,Generation_second_3,Generation_second_4,Generation_second_5,Generation_second_6,Legendary_first_0,Legendary_first_1,Legendary_second_0,Legendary_second_1
20071,1,-25,-40,-26,35,-32,9,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0
20072,1,20,55,75,23,17,25,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
20073,2,-57,-65,60,5,30,-70,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1
20074,2,55,27,32,13,73,-5,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0
20075,2,70,38,38,26,-29,-10,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0
20076,1,6,0,-14,71,-9,81,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0
20077,2,10,55,60,-30,20,-15,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1
20078,1,41,-20,-18,37,-18,73,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0
20079,1,-25,-20,-16,40,14,25,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0
20080,1,20,-9,7,21,4,42,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0
20081,2,2,18,5,1,12,-5,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
20082,1,15,-50,40,2,40,28,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
20083,2,-5,-15,-5,40,-60,-40,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
20084,1,45,25,33,-45,10,-55,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
20085,2,10,15,5,-80,-25,-5,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0
20086,1,-35,35,-12,-45,-22,86,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0
20087,1,20,53,40,30,40,17,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0
20088,2,2,15,0,-5,0,-12,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0
20089,1,-20,-9,-40,-9,-60,34,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0
20090,2,0,14,-27,-50,-27,-50,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0
20091,2,-35,-75,-20,-15,0,-50,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0
20092,2,10,35,-45,80,-45,57,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0
20093,1,13,25,5,90,15,61,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
20094,2,15,38,29,0,15,-24,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0
20095,1,9,35,0,-10,-10,21,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0
20096,2,0,10,80,-5,-30,-62,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0
20097,1,25,25,30,75,65,25,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0
20098,2,-25,-20,-85,-80,-20,-10,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
20099,2,36,30,-3,-7,-10,-44,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0
20100,1,13,126,54,41,14,52,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0
20101,1,5,-70,-55,40,-5,15,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0
20102,1,11,37,-3,27,-6,66,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0
20103,2,-25,-20,-45,-75,-65,-65,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0
20104,2,41,-70,0,-8,-8,-1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0
20105,1,-10,105,70,105,65,75,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0
20106,2,15,15,150,-45,15,-35,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0
20107,2,-90,-100,-40,-35,-5,-40,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0
20108,2,-55,-5,-45,-5,-60,-5,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0
20109,2,38,35,-17,13,88,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0
20110,1,25,50,15,45,-50,30,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
20111,1,4,-10,-5,95,5,26,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0
20112,2,25,-28,7,-33,2,-56,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0
20113,2,15,7,7,-26,-3,-39,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0
20114,2,110,20,-60,20,-75,-15,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0
20115,1,-27,-54,-60,-10,15,15,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
20116,1,85,65,25,40,10,15,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0
20117,2,-54,-24,-65,22,-26,-29,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0
20118,2,-4,-4,11,49,29,-1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0
20119,1,-15,10,5,0,5,55,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
20120,2,-16,-10,31,-81,-19,-95,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0
20121,2,10,-5,0,-15,-45,-40,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0
20122,1,-20,8,0,-7,-17,29,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0
20123,1,60,70,30,5,5,-50,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0
20124,2,4,81,44,-64,34,-33,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0
20125,1,20,80,-1,35,34,30,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0
20126,2,10,10,70,-25,35,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0
20127,1,32,105,20,5,40,-10,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0
20128,1,6,40,-7,-45,-53,16,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0
20129,2,-9,21,38,30,39,-30,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0
20130,2,-11,-47,-16,11,24,-18,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0
20131,2,-40,-6,-42,5,-2,-38,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0
20132,2,-5,40,-10,35,50,-5,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
20133,1,12,-32,-29,49,12,39,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0
20134,1,-60,15,-3,-29,-1,18,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0
20135,2,-10,3,-102,3,-102,4,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0
20136,2,-26,-24,-10,-86,-55,-64,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1
20137,1,20,40,0,-5,10,50,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0
20138,1,2,10,-6,20,59,10,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
20139,1,10,8,20,9,41,74,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0
20140,1,15,60,35,90,60,95,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0
20141,2,58,-20,-14,25,49,22,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0
20142,2,-5,-5,4,4,18,-20,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
20143,1,53,60,88,60,31,48,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0
20144,2,50,23,21,33,21,-10,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0
20145,1,-25,-18,10,-28,-20,4,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
20146,2,-10,-10,2,-65,-43,-40,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0
20147,1,45,55,29,10,50,11,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
20148,2,-35,-17,-60,-21,-64,-23,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0
20149,1,6,87,9,-13,14,46,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
20150,1,75,50,65,30,-10,-30,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
20151,2,119,-40,-30,-87,-31,-26,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0
20152,2,-20,7,-25,-45,-18,-37,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
20153,2,-11,14,13,36,50,-22,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0
20154,2,-43,-73,-28,-100,-48,-30,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1
20155,2,13,30,-18,-85,-30,-45,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0
20156,1,-15,-35,-80,5,-10,20,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1
20157,2,-49,-80,15,-10,-65,-45,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0
20158,2,-33,-70,5,40,60,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
20159,1,55,-15,20,15,20,5,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
20160,1,50,87,70,67,50,-40,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0
20161,2,50,0,40,55,25,-60,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0
20162,1,-21,-27,8,15,10,30,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
20163,1,0,18,-22,-12,-27,51,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0
20164,2,16,-25,-105,17,-95,-36,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0
20165,2,22,120,9,120,9,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
20166,1,31,66,-15,71,-32,34,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0
20167,2,-57,-70,-45,-60,-35,-3,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1
20168,1,30,-40,-130,40,20,50,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0
20169,2,5,-7,16,3,16,-12,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0
20170,1,14,85,-20,83,38,65,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0
20171,1,30,18,28,-7,23,10,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0
20172,1,-50,22,12,-11,-1,23,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
20173,1,-9,-7,0,-12,35,27,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
20174,1,45,42,85,67,85,-35,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0
20175,1,4,25,55,33,145,26,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0
20176,2,-5,-100,-70,-90,-60,-65,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1
20177,1,10,45,0,15,0,15,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0
20178,1,25,105,29,40,50,41,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
20179,1,40,-3,-14,7,-4,6,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0
20180,2,60,25,55,30,110,-10,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0
20181,1,18,72,25,32,19,2,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0
20182,1,36,62,84,61,41,38,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
20183,1,-31,43,-12,16,-29,26,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0
20184,1,-20,-5,50,-90,10,-95,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0
20185,2,-35,0,175,30,25,-45,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0
20186,1,5,-13,15,8,30,50,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0
20187,2,0,-45,0,-8,-20,-34,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0
20188,2,-5,-70,0,-90,-30,-55,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0
20189,2,-23,-15,-10,-50,-50,-50,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
20190,2,55,55,13,25,38,-15,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
20191,1,-21,-15,-20,-5,0,21,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0
20192,2,20,-7,30,31,30,-25,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0
20193,2,36,-58,12,4,-21,-36,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0
20194,2,-7,-1,13,5,20,-15,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0
20195,1,-33,-37,-38,-3,13,18,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0
20196,1,18,-16,-37,39,0,10,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
20197,1,10,6,23,-20,15,14,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
20198,2,20,7,128,-18,98,-35,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0
20199,1,24,19,-17,-21,-47,17,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0
20200,2,-3,-111,-70,-21,-40,-50,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0
20201,2,-27,15,3,-64,-39,-84,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
20202,1,-32,-95,-20,10,-10,12,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0
20203,2,-20,-33,48,7,18,-18,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0
20204,1,74,50,-10,10,50,50,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
20205,1,-20,-15,-160,-20,-55,18,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1
20206,2,-50,-60,10,30,-5,-70,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
20207,1,4,35,-7,-9,-16,7,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0
20208,1,20,25,33,10,25,22,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
20209,1,15,60,10,60,35,20,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0
20210,1,24,52,33,54,52,37,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
20211,2,9,21,76,7,41,-65,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0
20212,2,-25,-30,-11,-55,-11,-25,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1
20213,2,-30,-35,27,25,27,-14,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0
20214,1,0,-37,-13,-5,-11,16,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0
20215,1,-15,-60,-15,70,0,45,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
20216,1,-43,-17,-20,-28,-10,27,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0
20217,1,20,24,60,-15,10,-62,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0
20218,2,-36,-82,-38,-32,-50,-67,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
20219,2,-10,-75,-15,-80,-20,-20,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
20220,2,-33,-108,-51,-103,-55,-71,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0
20221,2,-36,-70,-40,-99,-40,-105,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1
20222,1,30,27,5,7,10,20,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0
20223,2,45,28,45,130,60,-18,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0
20224,1,-20,25,-10,-75,-5,5,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
20225,1,30,15,-17,5,23,24,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0
20226,1,5,20,7,40,25,23,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0
20227,2,-25,-35,-10,-20,-20,-45,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0
20228,1,26,130,35,66,58,40,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0
20229,2,-12,-14,-22,-41,-19,-63,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0
20230,2,40,35,10,-25,-15,-5,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
20231,1,-6,-25,-25,-45,-30,36,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
20232,2,-60,-35,55,-30,55,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0
20233,1,10,-32,-5,-32,-5,70,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0
20234,1,0,40,0,95,70,30,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0
20235,2,-10,-22,-10,-57,-5,-63,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
20236,2,1,57,-1,22,-6,-59,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0
20237,1,11,6,-9,4,-41,34,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0
20238,1,-20,60,41,85,41,75,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0
20239,2,42,-28,-5,-38,-8,-17,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0
20240,1,20,95,38,90,20,62,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0
20241,1,-25,-52,-77,-2,-27,11,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1
20242,1,-25,-10,-10,-40,-50,20,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
20243,2,10,-25,20,55,40,-15,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0
20244,2,-20,35,15,-65,20,-70,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1
20245,2,80,-35,-10,-20,30,-30,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0
20246,1,-8,55,-3,-67,-69,50,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0
20247,2,10,5,-60,60,-55,-5,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1
20248,1,22,32,-62,5,-5,50,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
20249,2,-55,-50,-55,0,-55,-25,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0
20250,2,-15,-25,-41,-4,-1,-16,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0
20251,1,51,26,-15,16,79,38,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0
20252,1,-46,-35,-15,-12,-15,41,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0
20253,1,12,-7,-22,26,25,36,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0
20254,2,-25,0,-30,-30,-60,-30,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0
20255,2,43,-20,-5,-30,-5,-3,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0
20256,1,22,13,17,4,14,16,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0
20257,2,15,55,41,5,56,-20,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
20258,1,0,30,30,10,10,40,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0
20259,2,-85,-73,-45,-47,-25,-5,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1
20260,2,-3,33,88,-5,7,-30,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0
20261,2,-5,-10,40,-15,5,-35,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0
20262,1,-60,-10,70,-25,70,25,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0
20263,2,-90,-105,-65,-55,-55,-30,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1
20264,2,-24,-19,-15,-21,-40,-26,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0
20265,2,-50,54,0,-26,-30,-3,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0
20266,1,5,12,-29,75,36,40,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0
20267,2,-70,-40,15,5,-15,40,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
20268,1,0,5,71,-15,-29,-40,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0
20269,1,57,119,60,119,60,65,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0
20270,1,0,42,-5,-30,-40,-21,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0
20271,1,10,57,22,7,12,36,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
20272,2,-25,-24,-30,6,-20,-17,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0
20273,1,35,37,-30,15,-10,47,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0
20274,1,30,72,25,20,0,47,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0
20275,2,9,18,55,30,30,-42,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
20276,1,21,49,21,59,6,53,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0
20277,2,10,45,45,-70,40,-30,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0
20278,1,5,60,60,-10,5,40,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
20279,2,-19,-30,-15,-28,-13,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0
20280,2,-15,-85,-60,75,-10,100,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
20281,2,10,4,35,43,75,-7,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0
20282,1,35,20,40,85,110,5,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0
20283,1,-71,-38,-28,-27,-42,26,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0
20284,1,-40,-15,30,0,10,20,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
20285,2,-40,-43,40,-30,-5,-20,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
20286,2,80,-97,-22,-37,-2,-47,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0
20287,2,15,5,70,-85,40,-45,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
20288,1,6,22,12,17,40,68,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0
20289,2,10,8,8,-12,8,-1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0
20290,2,-13,-26,56,-71,-49,-82,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0
20291,2,-13,-64,-28,-34,-55,-70,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0
20292,2,-19,-40,26,60,46,-3,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0
20293,1,20,30,-75,10,-75,30,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0
20294,2,-20,-65,15,0,-30,-90,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
20295,2,-24,-36,-5,20,10,-30,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
20296,2,-5,0,5,35,25,-50,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
20297,2,-9,-18,-13,-5,-5,-5,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
20298,1,10,110,15,100,-50,80,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0
20299,2,-10,5,50,35,-10,-65,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0
20300,1,75,110,15,30,-5,60,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0
20301,1,-35,-45,0,30,0,5,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0
20302,2,-90,-80,-50,-55,-25,-70,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0
20303,2,-38,-46,-25,-15,-15,-51,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0
20304,2,10,10,0,30,35,-5,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0
20305,1,20,45,-15,0,-25,75,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0
20306,2,-6,20,30,-40,-21,-25,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0
20307,2,-30,-71,-35,-25,-45,-109,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0
20308,1,1,-1,14,27,9,52,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0
20309,1,-1,50,30,58,40,16,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0
20310,2,10,15,25,-15,0,-15,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1
20311,2,10,14,95,35,95,-47,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0
20312,1,40,50,60,70,80,80,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0
20313,2,-60,-63,-35,-17,-35,-50,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0
20314,1,7,0,-45,91,-6,33,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0
20315,1,-25,-45,-80,-5,-75,32,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
20316,2,-40,-105,-35,-35,-45,-40,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1
20317,1,75,8,18,31,16,35,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0
20318,1,15,10,60,-25,10,15,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0
20319,1,33,62,83,25,39,28,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0
20320,2,-20,-25,-75,5,10,-40,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0
20321,1,39,75,40,55,30,51,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0
20322,1,25,30,18,13,13,86,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0
20323,1,-15,17,40,-13,-40,28,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0
20324,2,-62,-59,-50,-100,-75,-25,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
20325,2,-15,-25,103,-30,75,-3,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0
20326,2,-42,-71,-74,1,-14,-1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0
20327,1,0,-25,-62,52,20,46,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
20328,1,55,85,5,-6,25,52,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0
20329,2,-32,-15,37,-5,0,-5,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0
20330,2,-90,-30,20,-30,35,-5,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0
20331,2,-10,15,-10,-15,-25,-25,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0
20332,2,-20,-32,120,-10,-5,-62,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0
20333,2,15,-5,-5,120,55,-20,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0
20334,2,-15,-100,-5,-72,-5,-75,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0
20335,2,-12,-16,-7,-10,0,-5,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0
20336,1,3,-7,-52,44,-23,33,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0
